action_id,run_id,action_type,status,proposed_epoch,expiration_epoch,bot_recommendation,bot_score,bot_confidence,network_majority,network_agreement,top10_majority,top10_agreement,actual_drep_yes_pct,actual_drep_no_pct,actual_drep_abstain_pct,top10_vote_counts_json,explain_hash,input_hash,snapshot_bundle_hash,soul_commit,resource_registry_commit,anchor_url
gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlzzy7m65d,gov_action13tfag48nf94rtjcdq7c06vhkslmxxw9h6c88sl7q5g5nnewcsvlzzy7m65d-60e86817c537,TreasuryWithdrawals,ratified,570,577,NEEDS_MORE_INFO,0.0,0.2,YES,diverged,UNKNOWN,unknown,142.0,15.0,6.0,{},4ad9dbcad0af23dbbd8507acac9376280da33ec085c506d73ac49fa5df689b3c,,,,,ipfs://bafkreialtiknfumaxc23xjqxs2r4g5qjca3tikopmottieu5iq2sr77b3i
gov_action15ce4qnwug759939wqv782pvh6qg68khspg8kh02gmex99mcsytwqqqr7jkr,gov_action15ce4qnwug759939wqv782pvh6qg68khspg8kh02gmex99mcsytwqqqr7jkr-5e7c06cbcade,InfoAction,expired,603,610,NO,-0.55,1.0,NO,aligned,UNKNOWN,unknown,37.0,114.0,18.0,{},9c98a6de79fc609f5cb9bc9ab94e70b155b2c13770d2f0fc90e373565b38fa54,,,,,ipfs://QmP25wNHBBh62eRUBnRbvpXz2DFJ5aQBgbqMq27zpHXNjs
gov_action15dh2lt4qskmhl97vat8s0l552ruvddrlasa0jndg7lg43g0uju3qq78hvja,gov_action15dh2lt4qskmhl97vat8s0l552ruvddrlasa0jndg7lg43g0uju3qq78hvja-9a02c0068459,InfoAction,expired,590,597,YES,0.5,1.0,YES,aligned,UNKNOWN,unknown,169.0,24.0,11.0,{},40fac90133a7dff581a9cf2e073e10fa2505847c09cb1669d1e676be6852e51d,,,,,https://ipfs.io/ipfs/QmeMvA4j38n46hye724etsdUoUMzQ3T9bvmHMJUtNRf9ps
gov_action169kllwhfmp488je5x5rwvufd08p8sztdcf0ghf5sp6ey2gnjdwaqql47xry,gov_action169kllwhfmp488je5x5rwvufd08p8sztdcf0ghf5sp6ey2gnjdwaqql47xry-dceb74cd8336,InfoAction,expired,597,604,YES,0.1167,0.6367,YES,aligned,UNKNOWN,unknown,221.0,6.0,1.0,{},e7f00812efe797f5d5bf9cf14b9f955880e5a7385c4436b4ea54614e81edce0b,,,,,ipfs://Qmeme8EWugVPQeVghpqB53nvG5U4VT9zy3Ta545fEJPnqL
gov_action16f69yf2f35w9ds8sr05ewyr55jg5f439mu8882rv295fvf8m4kcqql7y6nc,gov_action16f69yf2f35w9ds8sr05ewyr55jg5f439mu8882rv295fvf8m4kcqql7y6nc-8cbe1a171385,InfoAction,expired,589,596,NO,-0.45,1.0,NO,aligned,UNKNOWN,unknown,48.0,105.0,27.0,{},1f876dc58ad9a5695a94b43d939d83290712285eeea7fddade9b264f08dfd756,,,,,ipfs://QmZdZ387ZfcDwQ4YYSPAvWX42gX1w8nGPdhbwk7gxTtNBE
gov_action16tdkp3fs0j6303e4utgp8rftdug0ckezr4sslgv8wxdaeq40ngpsq5sr06h,gov_action16tdkp3fs0j6303e4utgp8rftdug0ckezr4sslgv8wxdaeq40ngpsq5sr06h-9e7658f38ec1,TreasuryWithdrawals,expired,584,591,NEEDS_MORE_INFO,0.0,0.2,YES,diverged,UNKNOWN,unknown,142.0,37.0,11.0,{},588902b0c4117076d8a136ecbfd2821d7556b0de218dc4caae622a371864f56f,,,,,ipfs://bafkreihju7a6zywpv3adaeeg4nnyrkewurng5csavsspmqsgikzg2suhry
gov_action17dfgtkeufcy945e3ssanqpmn09ft3gezhvepvvg7msmlmaz260dqqjtsmpe,gov_action17dfgtkeufcy945e3ssanqpmn09ft3gezhvepvvg7msmlmaz260dqqjtsmpe-5faa17728c05,TreasuryWithdrawals,active,617,624,NO,-0.1833,0.7033,YES,diverged,UNKNOWN,unknown,54.0,54.0,7.0,{},190cdd91d35063a523a55fdad2e240651db5dda644142bb2651f43595e23cfda,,,,,ipfs://bafkreibeffgc4ow5rxbttesgqqe36copa5rejtsw6b4jruwow2p3wahxtq
gov_action18fd7jwa06fksmwumlcvlft8v4guvaa672qsp6xgenekvs4kmvcqsq8cqks4,gov_action18fd7jwa06fksmwumlcvlft8v4guvaa672qsp6xgenekvs4kmvcqsq8cqks4-0b2bcfe2eb32,InfoAction,expired,601,608,YES,0.5,1.0,YES,aligned,UNKNOWN,unknown,152.0,26.0,17.0,{},3757242dcdd6649bcfa33c5fefc1d33da8c8f8ba00d9edf30f58c852b15c7b41,,,,,ipfs://bafkreifxxz6n33l5umvgxdoxzp35gsnbzvi63slmeqnwg3pj4gsrwnzr4e
gov_action18nefry4qacd80xzs2srjahxm2e4vz3c8wvrr03rrtk8mdqfuknysq66459t,gov_action18nefry4qacd80xzs2srjahxm2e4vz3c8wvrr03rrtk8mdqfuknysq66459t-777baf64855f,TreasuryWithdrawals,ratified,570,577,NEEDS_MORE_INFO,0.0,0.2,YES,diverged,UNKNOWN,unknown,194.0,23.0,14.0,{},5f2f439e94ae5e5cc428a2853c50e123bd9ea4e1d00abeb8aba37b28504ff7a6,,,,,ipfs://bafkreihj3ddbz7c52l2s3klalsf4ux5xqkawktom5v5apfral37hs6kpki
gov_action193leqzml768nz7nmpepzx822a5mzyanqhtewaxjtul5gp6uhwvfsqgl2qg0,gov_action193leqzml768nz7nmpepzx822a5mzyanqhtewaxjtul5gp6uhwvfsqgl2qg0-5077d91c4f73,TreasuryWithdrawals,ratified,570,577,NEEDS_MORE_INFO,0.0,0.2,YES,diverged,UNKNOWN,unknown,140.0,23.0,6.0,{},2e3a1f57d412d6e1436eac9a40fbe8fcd46df0370c17bdc5c173e39aa5e075f2,,,,,ipfs://bafkreibelpp2qzjcpeizeobf57tmhl4q6kauutytdve3mqzzjxzp2jqjxm
gov_action19uhuy5uame2s60yrh6n8cyds8ps5q7tkh05dqlzmpcfy429p9w4qq5ll3g0,gov_action19uhuy5uame2s60yrh6n8cyds8ps5q7tkh05dqlzmpcfy429p9w4qq5ll3g0-2f148a6d8c23,TreasuryWithdrawals,active,614,621,YES,0.1667,0.6567,YES,aligned,UNKNOWN,unknown,136.0,16.0,8.0,{},1308e39a12819cc194bcc89e5192825cde3cc3a65d74dbfaf9a02facf5b0780e,,,,,ipfs://bafkreicshobgfe6o6siinj6ym4yxpz4dyyf3dqfex3w42htfvhpdn6msfu
gov_action1a95na44kgedjk3k64ajpfp4p9d9jj3sgzc6tt9nmnkvgj7c9nraqq7g4d2u,gov_action1a95na44kgedjk3k64ajpfp4p9d9jj3sgzc6tt9nmnkvgj7c9nraqq7g4d2u-2b419a32ffe6,InfoAction,active,616,623,YES,0.5,1.0,YES,aligned,UNKNOWN,unknown,97.0,22.0,4.0,{},7cec03cbad37c26e29e115316e234543ac6d07ff652f7eb36639d2b54ad2b7e9,,,,,ipfs://bafkreidkxk3akjqukgyuxp65g2pesfbhk2miepg7cd6tq7u2hujxmxqzvu
gov_action1aw809r9gpk7eemt02alszw7lceyf0505uvntavm62rakkckr3nxsqd54zm8,gov_action1aw809r9gpk7eemt02alszw7lceyf0505uvntavm62rakkckr3nxsqd54zm8-4c77ce212255,NewCommittee,expired,600,607,YES,0.1667,0.6867,YES,aligned,UNKNOWN,unknown,132.0,31.0,15.0,{},1df5bde833b1d6276ed673bb2fc11a9a7e27971e7406988213d9f9066f73a66a,,,,,ipfs://Qme6n18tBndukAbRyvHc6MMj8WrjsBnppYvTAmsm3SHa4y
gov_action1cgdsp7g0rr7wgqp7maptpvx525fxuqwfgm5qe3f5r20ew5x2772sq0m5y83,gov_action1cgdsp7g0rr7wgqp7maptpvx525fxuqwfgm5qe3f5r20ew5x2772sq0m5y83-712dc7662bc8,ParameterChange,active,606,613,YES,0.35,0.87,YES,aligned,UNKNOWN,unknown,224.0,4.0,6.0,{},e012512273d70063278d2e6cac62c24562ac92cd729b7f9baf1764ad13a00cb2,,,,,ipfs://bafkreifwx5z25x6bh5vcwgvzrajy7qlgisukglywjjduwfsrsnp752pqca
gov_action1ezp0r9rgf4njx93p9uq7l3kjs9m739jm0ntf26vplcmucec4jc0qqxjlfrc,gov_action1ezp0r9rgf4njx93p9uq7l3kjs9m739jm0ntf26vplcmucec4jc0qqxjlfrc-8cf0f9cdf18f,NewConstitution,expired,586,593,YES,0.4,0.92,YES,aligned,UNKNOWN,unknown,173.0,29.0,10.0,{},53a306d84c8f03f90117a9b7d8ef2ff958a71f0aa1bfffcb22d101ee450abde8,,,,,ipfs://bafkreig4ural237c4gczp4srzygsmlaquiibixiskus2lwy4a6vilivgiy
gov_action1f9da8n2yaf4updxzmwc7fnw8ug2gwnpvqays5n3yw6nz0mu3z2qqq6ggge9,gov_action1f9da8n2yaf4updxzmwc7fnw8ug2gwnpvqays5n3yw6nz0mu3z2qqq6ggge9-06875f9dbc09,InfoAction,expired,569,576,YES,0.39,0.91,YES,aligned,UNKNOWN,unknown,119.0,75.0,22.0,{},d465840b4dcbff06351f922484379d73efa7218aa5df7dd385616214e0368559,,,,,https://most-brass-sun.quicknode-ipfs.com/ipfs/QmQTpreux4fpWQ5jL4gxZVp7Zx6KNWnoRsj1ApU79c8Y2B
gov_action1fk4nx9zhkcdcyjaudwjtnkd7gagwyhqtth2zypawkc78gvdxkuzqqtvqdkv,gov_action1fk4nx9zhkcdcyjaudwjtnkd7gagwyhqtth2zypawkc78gvdxkuzqqtvqdkv-21ed813dccbd,NewCommittee,ratified,599,606,YES,0.4,0.92,YES,aligned,UNKNOWN,unknown,173.0,1.0,1.0,{},a30f03b99612befceb2cf2813eb3f87ba8b7fc6bc5b6acce8cfaa3d287493776,,,,,ipfs://bafkreibqxuceexlhali4nhqo7tvsdzrcndzr775pv7wfsdq2lbxtyk4emu
gov_action1fl6r784t2ffw7q96du2znhprw90r3xvrfugvqelgqewgxex42kdqq9tgrd5,gov_action1fl6r784t2ffw7q96du2znhprw90r3xvrfugvqelgqewgxex42kdqq9tgrd5-256e7c6630d4,TreasuryWithdrawals,expired,573,580,NEEDS_MORE_INFO,0.0,0.2,NO,diverged,UNKNOWN,unknown,23.0,151.0,22.0,{},72b71032b5b7cc4e0e0277f693c166e732a05f4baecbb79dde8be12add1b9858,,,,,https://raw.githubusercontent.com/snekadmin/Public/refs/heads/main/data.jsonld
gov_action1fpqwxp2kxvnntr8hpkh9q9djm78ccdww7qlhg5safugh4stmcwzqql5lauu,gov_action1fpqwxp2kxvnntr8hpkh9q9djm78ccdww7qlhg5safugh4stmcwzqql5lauu-46c089dd5dc4,InfoAction,expired,556,563,NO,-0.7333,1.0,NO,aligned,UNKNOWN,unknown,10.0,135.0,28.0,{},9dcdbda5881b4f011a05aa55b508c46dddc71beed3854506006eaf7aaec39bcd,,,,,https://raw.githubusercontent.com/theeldermillenial/2025-liquidity-budget/df0b26d8796b19b566008ea9eaa8f17fef2cb6d4/info.jsonld
gov_action1fvgw27fjpr9c7g582mszzyez0jgkqgjgatzdnyngrg8wwc9kcn3qqxtz8r7,gov_action1fvgw27fjpr9c7g582mszzyez0jgkqgjgatzdnyngrg8wwc9kcn3qqxtz8r7-3acc8cc8c07e,TreasuryWithdrawals,active,607,614,YES,0.1167,0.6067,YES,aligned,UNKNOWN,unknown,127.0,44.0,24.0,{},26a11c7ab5d723a415b37303a9b2678ef51e7a31a14ace42108d3ad3fc607233,,,,,https://raw.githubusercontent.com/theeldermillenial/2025-liquidity-budget/refs/heads/master/withdrawal-1/data.jsonld
gov_action1g7sw0f8e8qa34lppj2erksvzf4j6e9udwaq6efslc8apdqeazygsq2spyyt,gov_action1g7sw0f8e8qa34lppj2erksvzf4j6e9udwaq6efslc8apdqeazygsq2spyyt-e2c05a818765,NewCommittee,ratified,573,580,YES,0.4,0.92,YES,aligned,UNKNOWN,unknown,261.0,5.0,10.0,{},47c807a6d99bf0a9440a15e0970e14b793e4f42d0ce1bdd7600b37f1f4ccefa2,,,,,ipfs://bafkreicw6kinbtfwxygoj4jf7khextfq6a3yirlhkldhd7zizdq4xu2ghm
gov_action1h4ygjv0hjfj3lmafcm76rpdzcm8vsvj9k5wejn3npyxwxm3fesnqqw9kxxz,gov_action1h4ygjv0hjfj3lmafcm76rpdzcm8vsvj9k5wejn3npyxwxm3fesnqqw9kxxz-46728d669f68,InfoAction,expired,556,563,YES,0.4,0.92,YES,aligned,UNKNOWN,unknown,232.0,14.0,10.0,{},75460163a04f8f08f0e78ee10cbfb346e0e8687b87b757c0ed255847008d42fc,,,,,ipfs://bafkreibqma7t2k4rcywvx5afukahhi3dp2so2ugh7t4ljuawhanvk7sr34
gov_action1jr84r96lnsvu9yd6c0jhxe9gj5r7vnd2pgkntc6klplxdpyzz4tqqc9uldx,gov_action1jr84r96lnsvu9yd6c0jhxe9gj5r7vnd2pgkntc6klplxdpyzz4tqqc9uldx-7e4ceaa06f5e,InfoAction,expired,580,587,YES,0.4,0.92,YES,aligned,UNKNOWN,unknown,163.0,64.0,17.0,{},fd9a1981d0348ad8008e1c7f9dd532b4681986ce3f38ed230e24b5ce2247a6a5,,,,,ipfs://bafkreiegpigegytetkwrqhftqphcqjkammmjipwq2d57s6xkfbtxiq3tei
gov_action1js2s9v92zpxg2rge0y3jt9zy626he2m67x9kx9phw4r942kvsn6sqfym0d7,gov_action1js2s9v92zpxg2rge0y3jt9zy626he2m67x9kx9phw4r942kvsn6sqfym0d7-1a31148b1eb5,ParameterChange,expired,539,546,NO,-0.45,1.0,NO,aligned,UNKNOWN,unknown,140.0,223.0,11.0,{},978181768c887c7cc7850480e69767daa5936aa96eaefe213a3798fe842af065,,,,,ipfs://QmcKQggcpouuhAAvUYGDzoKgMwbZSkWqiEeE6c67SJ3kEq
gov_action1jxne7hynfd7frcczwumd2eggps4kvy0msjztz9t0mutpy870ksgqqp6vp3p,gov_action1jxne7hynfd7frcczwumd2eggps4kvy0msjztz9t0mutpy870ksgqqp6vp3p-197e643567d4,NewConstitution,ratified,601,608,YES,0.4,0.92,YES,aligned,UNKNOWN,unknown,157.0,24.0,13.0,{},6cf142ec1343633a347669628a6721843d546a95c0d3316de1d54acce5d63514,,,,,ipfs://bafkreigxpweqv2rnh7ajt5hzdq6gikogmaq3nbyof5uvdntc4hkg52ghqy
gov_action1k2jertppnnndejjcglszfqq4yzw8evzrd2nt66rr6rqlz54xp0zsq05ecsn,gov_action1k2jertppnnndejjcglszfqq4yzw8evzrd2nt66rr6rqlz54xp0zsq05ecsn-e0b6ba40c1b1,ParameterChange,ratified,519,526,YES,0.0,0.55,UNKNOWN,unknown,UNKNOWN,unknown,0.0,0.0,0.0,{},1fb928efdb4fb11d393b902dd9442afc94428019bd3312ea79d68d9b27e49020,,,,,https://raw.githubusercontent.com/IntersectMBO/governance-actions/refs/heads/main/mainnet/2024-11-04-ppu/metadata.jsonld
gov_action1k5vwlfrxtyusd2ec37tckd54gjvqn2kd72xj4t6wkkapdv7zfg0qq468n2r,gov_action1k5vwlfrxtyusd2ec37tckd54gjvqn2kd72xj4t6wkkapdv7zfg0qq468n2r-d2c13acf104a,InfoAction,active,619,626,YES,0.4,0.92,YES,aligned,UNKNOWN,unknown,71.0,3.0,2.0,{},d2d2d10bd94fd6b7938a8daa36396fc3a193e879707399d16912bda14804da5e,,,,,ipfs://QmV9raiDbx8cs5wspNT8EiX5ReusETusVerwQBSrmhrX8N
gov_action1llcd7ezdx299xeep9azm4dvsvz7783qfrhykcu3sv2ykl4sewv2qq4myfpk,gov_action1llcd7ezdx299xeep9azm4dvsvz7783qfrhykcu3sv2ykl4sewv2qq4myfpk-414921cf9e0e,InfoAction,expired,522,529,YES,0.5,1.0,YES,aligned,UNKNOWN,unknown,209.0,9.0,8.0,{},90fdfeef1a2c23d11cb705099105381807ad9ab167d04665ce372eceb789e60e,,,,,https://raw.githubusercontent.com/IntersectMBO/governance-actions/refs/heads/main/mainnet/2024-11-19-infohf/metadata.jsonld
gov_action1lqun78lcznfa2gek49m3ydslakfnm8heargfp8sax9fk54yl6ghsqp042zv,gov_action1lqun78lcznfa2gek49m3ydslakfnm8heargfp8sax9fk54yl6ghsqp042zv-bfd343427082,TreasuryWithdrawals,ratified,599,606,YES,0.2667,0.7867,YES,aligned,UNKNOWN,unknown,196.0,10.0,5.0,{},da2e49f82ff40315e6aa6bc2bd42548b284aba653c6c44945dcf0fea6812cc66,,,,,ipfs://bafkreiecqskxkmakkrzrs2xs2olh5jcwbuz5qr5gesp6merwcaydcaojiq
gov_action1m3xx08yv788vfxqh6nfvrjtvmqpwezsy0ggaczctkyjmttc2wmxsq4jsr7q,gov_action1m3xx08yv788vfxqh6nfvrjtvmqpwezsy0ggaczctkyjmttc2wmxsq4jsr7q-a0aeb5be3391,InfoAction,expired,605,612,YES,0.4,0.92,YES,aligned,UNKNOWN,unknown,125.0,31.0,10.0,{},4737c1f80252aee64234300f8362e213daa240deebeba9568b3c7beba657ed9b,,,,,ipfs://bafkreidpcmogdet4beysyxq4u7l2qywplbfnahudyevqjcu2yxiceurn3u
gov_action1mldvtys6ketjg87wtpvr6cd77kdrd8sp62a8sxgadhmxx2s8lh7sqp2qedq,gov_action1mldvtys6ketjg87wtpvr6cd77kdrd8sp62a8sxgadhmxx2s8lh7sqp2qedq-db6f7cfa7bbc,ParameterChange,active,612,619,NO,-0.17,0.72,NO,aligned,UNKNOWN,unknown,38.0,55.0,6.0,{},8c11508677cf7d9caa419d3dd9c4d5b10c50c51fabe7adddc60255121cf59265,,,,,ipfs://bafkreigmd7xasljkmisbal5pu2xcqolr2fkre4jnlllgqrof4wctadxa7m
gov_action1mmalzkcxpyn33t05hml2hxpwq0ffv6uu4mhe8sv7guz5nmm4afysqlmepzl,gov_action1mmalzkcxpyn33t05hml2hxpwq0ffv6uu4mhe8sv7guz5nmm4afysqlmepzl-2830704d0cf3,InfoAction,expired,556,563,YES,0.32,0.84,YES,aligned,UNKNOWN,unknown,103.0,66.0,25.0,{},505930acfde30c99061f282d76917876dd8c6067bb077ee29b022b06acc6d443,,,,,https://most-brass-sun.quicknode-ipfs.com/ipfs/QmaWrgqcQS7jYyLYFpvBiamZ4mCoeasL78qaPASDaJ6dT3
gov_action1n5sn54mgf47a7men2ryq6ppx88kta4wvenz2qkl4f9v6ppje8easqxwm88m,gov_action1n5sn54mgf47a7men2ryq6ppx88kta4wvenz2qkl4f9v6ppje8easqxwm88m-c9c81166a5a9,InfoAction,expired,567,574,YES,0.1167,0.6367,YES,aligned,UNKNOWN,unknown,175.0,53.0,11.0,{},c6043355f77234a652d47458ed72317c4308f32bc17e787ce7033125fd1f23b3,,,,,ipfs://QmP9iDuML2VmoFigTJifBj87LxZ3DNnREyU27DE1MrpZDg
gov_action1n9hdlcmshrj3hee4g8n4fxdgrprpxp0r03l6psd3j0evtpck0nrsqm57age,gov_action1n9hdlcmshrj3hee4g8n4fxdgrprpxp0r03l6psd3j0evtpck0nrsqm57age-84eca82df594,InfoAction,expired,583,590,YES,0.11,0.63,YES,aligned,UNKNOWN,unknown,55.0,39.0,43.0,{},eb115fe3ee49a76af546fd19625b864d10b1cc4da17f1b25f8580b6d3612259f,,,,,ipfs://bafkreigc2vumhgcgfuouuk5ndom4dg3yxncuhdcsyirbkybggd5bv47sve
gov_action1nd3t833j7v5sz65k3tp9yyvztw60sjcjgcgjr37682s3m7frwrusqmd2k80,gov_action1nd3t833j7v5sz65k3tp9yyvztw60sjcjgcgjr37682s3m7frwrusqmd2k80-626ed1f5cfe2,InfoAction,expired,547,554,YES,0.4,0.92,YES,aligned,UNKNOWN,unknown,201.0,123.0,13.0,{},e77240938530cbf3f55c404f21a0760a3df51355ce32b260bb46155fd5abac86,,,,,ipfs://bafkreiaqno22swabd3kcqt2awtgwaucdzaagacoemxwadm3exrchhnfite
gov_action1pvv5wmjqhwa4u85vu9f4ydmzu2mgt8n7et967ph2urhx53r70xusqnmm525,gov_action1pvv5wmjqhwa4u85vu9f4ydmzu2mgt8n7et967ph2urhx53r70xusqnmm525-db0f1699b3a8,HardForkInitiation,ratified,529,536,NO,-0.4033,0.9233,UNKNOWN,unknown,UNKNOWN,unknown,0.0,0.0,0.0,{},dafebbd2b948fb6b328fdf3b75d4a26ca3503ec18c430a8a8daeb12a19bcf0a4,,,,,https://raw.githubusercontent.com/IntersectMBO/governance-actions/refs/heads/main/mainnet/2024-10-30-hf10/metadata.jsonld
gov_action1q0m8z7glm9cprucwf44hdjdfra8khnakpm3hu5ueh929hvljw4aqqzuxfxz,gov_action1q0m8z7glm9cprucwf44hdjdfra8khnakpm3hu5ueh929hvljw4aqqzuxfxz-6d9cf4d030a1,TreasuryWithdrawals,ratified,590,597,NEEDS_MORE_INFO,0.0,0.2,YES,diverged,UNKNOWN,unknown,151.0,38.0,20.0,{},8bd4832f5e2bf2af1d1c1261bb38f9badfe5e723ef21ffc4eeb4b609f49e7162,,,,,ipfs://bafkreidl43ghacdpczaims63glq5kepaa63d63cr5mrpznv56jdm7e2eny
gov_action1r44w54hx553mz0sr4cc07f8tlxzj2sa57l2pt3l9pa2ldw42fc7sq5q3rtn,gov_action1r44w54hx553mz0sr4cc07f8tlxzj2sa57l2pt3l9pa2ldw42fc7sq5q3rtn-6be3c39f4882,TreasuryWithdrawals,expired,573,580,NEEDS_MORE_INFO,0.0,0.2,NO,diverged,UNKNOWN,unknown,22.0,154.0,23.0,{},a9d94770bfb2c4a6217f631943142d788104fc5bd9dbe1e4b6856911c8e237c9,,,,,https://raw.githubusercontent.com/snekadmin/Public/refs/heads/main/data_final.jsonld
gov_action1t87n2vjnavthuggyarerafxx8c7n9mu4c7r96qlfp5uggsjdc8dsqymg588,gov_action1t87n2vjnavthuggyarerafxx8c7n9mu4c7r96qlfp5uggsjdc8dsqymg588-ffe5711d1353,InfoAction,expired,510,517,YES,0.4,0.92,YES,aligned,UNKNOWN,unknown,104.0,3.0,16.0,{},580b9e7559f3e1cdb9b543c3de660b463fa98b10144330cdbd44d0e0ff3f5857,,,,,https://c-ipfs-gw.nmkr.io/ipfs/QmXdfDSSkR8TYBntMT4nuTL9sE9E44FJnpWVpaY8ZTfwjj
gov_action1u4jrcvlkppjzuv5j9z5ksacwtvv77h6glu0knpcjut8gvjjfu0cqqt3alsy,gov_action1u4jrcvlkppjzuv5j9z5ksacwtvv77h6glu0knpcjut8gvjjfu0cqqt3alsy-3b0bc955e5ce,InfoAction,expired,582,589,YES,0.4,0.92,YES,aligned,UNKNOWN,unknown,199.0,23.0,12.0,{},67caf7cb285d9928fdf6e8044cdcd15ee3aee89c35edaa2c87f1ee311a992471,,,,,ipfs://bafkreihk5qt5tgbojnno7eymbm2urm6y6jkt4yqfxdzh3agnj47zuv7lpe
gov_action1u9x73kwufaxa70lfy59g4ynwyrcsaxdcd0gxzzmh67s9fxq4j8hqqk2phgh,gov_action1u9x73kwufaxa70lfy59g4ynwyrcsaxdcd0gxzzmh67s9fxq4j8hqqk2phgh-d6436b02b3f8,InfoAction,expired,557,564,YES,0.5,1.0,YES,aligned,UNKNOWN,unknown,193.0,63.0,13.0,{},9712709623c9e7c6b4a4f91b7cc77c7cfdfe6db4dbd084b9f6f02c2f13a6df8c,,,,,ipfs://bafkreibeajhkes7bxjlkghkingcgltqcwazz2ya5oknveqwt5nont7tg6u
gov_action1uhzd06a26qavzflvrx3gvcz6rzxkl6su2ns8t3seef5e8dl6nlgsqcgtufg,gov_action1uhzd06a26qavzflvrx3gvcz6rzxkl6su2ns8t3seef5e8dl6nlgsqcgtufg-1906881723c3,TreasuryWithdrawals,active,617,624,YES,0.0967,0.5867,YES,aligned,UNKNOWN,unknown,65.0,27.0,11.0,{},465bfaa50b98e48ec7100c875cb88df7093d132d4a679a8562f087e0d6819269,,,,,https://raw.githubusercontent.com/theeldermillenial/2025-liquidity-budget/f824da7f0c2dbab15e324d1736a967de87d34f7d/w1.jsonld
gov_action1vdlrcftd48qn2zz8egepr6xyfcmxpfz8r69k769gc5mhg662adesq9yy8pl,gov_action1vdlrcftd48qn2zz8egepr6xyfcmxpfz8r69k769gc5mhg662adesq9yy8pl-e42d3747717f,InfoAction,expired,556,563,YES,0.17,0.69,YES,aligned,UNKNOWN,unknown,109.0,87.0,19.0,{},bf0760cc46e2ab45629dfc563d2634de9e9a45e2353d2cc23da40c827b558d35,,,,,https://ipfs.io/ipfs/bafkreieu47jw2qoxmqz67qyhhj4pi7fssuth5s4mm42qleqtw5tuzs3pgu
gov_action1vrkk4dpuss8l3z9g4uc2rmf8ks0f7j534zvz9v4k85dlc54wa3zsqq68rx0,gov_action1vrkk4dpuss8l3z9g4uc2rmf8ks0f7j534zvz9v4k85dlc54wa3zsqq68rx0-a801993893ec,TreasuryWithdrawals,ratified,566,573,NEEDS_MORE_INFO,0.0,0.2,YES,diverged,UNKNOWN,unknown,198.0,6.0,11.0,{},8b3d6b9657b854f803481d5329716f928dea5fc338db999a322b4f8efa1b2216,,,,,ipfs://bafkreifw3qs7brjn4tdvyprnh2r343oerbdghasp5ws6ro55frbpll3dta
gov_action1wwjwkg2g0qwr0mehey9r8gwn6qz3r28wl6wdl2s75kfmpy8j87tqqtft9tp,gov_action1wwjwkg2g0qwr0mehey9r8gwn6qz3r28wl6wdl2s75kfmpy8j87tqqtft9tp-8d735a24e7c3,InfoAction,active,611,618,YES,0.4,0.92,YES,aligned,UNKNOWN,unknown,118.0,42.0,13.0,{},2aecce0c8a732d3cb8702703c44f0d852056bc27ad0166dce0e3b46e9fe2e32f,,,,,ipfs://bafkreid7tr5uotr4bp2jp54q7lbm5p5eldncuahprj53msy6kqgjscyrdu
gov_action1x2zm0lgd59kjrc9clzgscdlh0ct62l8llr638h6t4a5jj4yqzzyqq2dgc7q,gov_action1x2zm0lgd59kjrc9clzgscdlh0ct62l8llr638h6t4a5jj4yqzzyqq2dgc7q-d7f973148dac,InfoAction,expired,590,597,YES,0.4,0.92,YES,aligned,UNKNOWN,unknown,158.0,13.0,12.0,{},90c80406b73130b85690441304c19437c27537e00833709f6a9b06a157722080,,,,,https://most-brass-sun.quicknode-ipfs.com/ipfs/QmR7khTUdWyQFdNvyXDsuyZLUNsdfm7Ejo9wKfKdRE3ReG
gov_action1ypajyms3pcfmkx93r87dxy6jpc8u6pst90ylhxj7t0rwjj43puasq0x9jrw,gov_action1ypajyms3pcfmkx93r87dxy6jpc8u6pst90ylhxj7t0rwjj43puasq0x9jrw-ca302668b3d0,NewConstitution,expired,574,581,YES,0.4,0.92,YES,aligned,UNKNOWN,unknown,160.0,53.0,25.0,{},47263bb03f23f8e342e7be2ace968f8b2f0301b17547b631c7872ee8f3a94c66,,,,,ipfs://bafkreig4vjv636y7yhc3va6u4u6euluzs7wxwas5ntwqrvyzafjnnbcsgu
gov_action1zhuz5djmmmjg8f9s8pe6grfc98xg3szglums8cgm6qwancp4eytqqmpu0pr,gov_action1zhuz5djmmmjg8f9s8pe6grfc98xg3szglums8cgm6qwancp4eytqqmpu0pr-fe8e39ad7373,InfoAction,expired,507,514,NO,-0.75,1.0,NO,aligned,UNKNOWN,unknown,11.0,93.0,21.0,{},78c86cd192d8f9f9aa71b814ee28581c321ced1ef8696ec46e1bb13817a3ca83,,,,,ipfs://QmWjcHsrq9kKHZZ7aPPFjqN6wLuxH9d8bcqssmrE7H4cvb
